AffidavitID,County,CDSCode,School ,Street,City,State,Zip,Telephone,Email ,PublicDistrict,SiteAdministratorSalutation,SiteAdministratorFirstName,SiteAdministratorLastName,SiteAdministratorTitle,SiteAdministratorEmail,Total Enrollment,Religious Classification,Religious Denomination
117486,Santa Barbara,42691956965719,St. Raphael Elementary,160 St. Josephs Street,Santa Barbara,CA,93111,805-967-2115,office@straphaelschoolsb.org,Goleta Union Elementary,Rev.,Bruce,Correio,Other,raphstgo@yahoo.com,273,Religious,Roman Catholic
128604,Santa Barbara,42692457063357,The Santa Ynez Valley Family School,5100A Figueroa Mountain Road,Los Olivos,CA,93441,805-688-5440,juliannett@syvfamilyschool.org,Los Olivos Elementary,Ms.,Julianne,Tullis-Thompson,Head of School,juliannett@syvfamilyschool.org,63,Non-religious,
120669,Santa Barbara,42692606143887,Trinity Christian Academy,2961 Country Club Lane,Santa Maria,CA,93455,805-835-1146,eiler1265@yahoo.com,Orcutt,Mr.,Bryan,Eiler,Head of School,eilerman5000@yahoo.com,28,Religious,Not affiliated with any denomination
130382,Santa Barbara,42691206932289,Valley Christian Academy,2970 Santa Maria Way,Santa Maria,CA,93455,805-937-6317,vca@vcalions.com,Santa Maria-Bonita Elementary,Mr.,Charles,Mason,Administrator,vca@vcalions.com,370,Religious,Baptist
120509,Santa Clara,43696416979405,Achieve Inc.,3860 Middlefield Road,Palo Alto,CA,94303,650-494-1200,,Palo Alto Unified,Mr.,Thomas,Drechsler,Principal,tdrechsler@achievekids.org,58,Non-religious,
121613,Santa Clara,43694276908222,Achievekids,1212 McGinness Avenue,San Jose,CA,95127,408-928-5777,scary@achievekids.org,East Side Union High,Ms.,Skye,Cary,Director,scary@achievekids.org,49,Non-religious,
116720,Santa Clara,43696666916431,Achiever Christian,540 Sands Drive,San Jose,CA,95125,408-264-6789,esands@churchonthehill.com,San Jose Unified,Mr.,Elliot,Sands,Administrator,elliot@churchonthehill.com,209,Religious,Baptist
129884,Santa Clara,43694356140750,Alim Academy,3924 Picardy Place Court,San Jose,CA,95121,408-223-6056,lilahmonger@comcast.net,Evergreen Elementary,Ms.,Lilah,Monger,Director,lilahmonger@comcast.net,6,Non-religious,
128609,Santa Clara,43696666924997,Almaden Country School,6835 Trinidad Drive,San Jose,CA,95120,408-997-0424,ojorgenson@a-cs.org,San Jose Unified,Dr.,Olaf,Jorgenson,Head of School,ojorgenson@a-cs.org,381,Non-religious,
118545,Santa Clara,43695837083587,Almaden Valley Christian,2000 Barrett Avenue,Morgan Hill,CA,95037,408-776-6691,sharon@avcsbooks.com,Morgan Hill Unified,Mrs.,Sharon,Hensley,Administrator,sharon@avcsbooks.com,82,Religious,Not affiliated with any denomination
132145,Santa Clara,43694846203160,Anchorpoint Christian High School,2220 Pacheco Pass Highway,Gilroy,CA,95020,408-846-6642,scole@anchorpointgilroy.org,Gilroy Unified School District,Mrs.,Sondra,Cole,Principal,scole@anchorpointgilroy.org,58,Religious,Not affiliated with any denomination
129846,Santa Clara,43694846203160,Anchorpoint Christian School,2220 Pacheco Pass Highway,Gilroy,CA,95020,408-846-6642,scole@anchorpointgilroy.org,Gilroy Unified School District,Mrs.,Sondra,Cole,Principal,scole@anchorpointgilroy.org,54,Religious,Other
129672,Santa Clara,43696257027733,Apostles Lutheran,5828 Santa Teresa Boulevard,San Jose,CA,95123,408-578-4800,principal@apostlessj.org,Oak Grove Elementary,Mr.,Benjamin,Washburn,Principal,principal@apostlessj.org,183,Religious,Lutheran
129443,Santa Clara,43694686940340,Archbishop Mitty High,5000 Mitty Way,San Jose,CA,95129,408-252-6610,tbrosnan@mitty.com,Fremont Union High,Mr.,Timothy,Brosnan,Principal,tbrosnan@mitty.com,1705,Religious,Roman Catholic
127736,Santa Clara,43695756137665,As-Safa Institute/As-Safa Academy,Latimer Avenue,San Jose,CA,95130,408-370-9590,hajeraali@gmail.com,Moreland Elementary,Ms.,Hajera,Ali,Director,hajeraali@gmail.com,21,Religious,Islamic
123768,Santa Clara,43696416144596,Athena Academy,525 San Antonio Road,Palo Alto,CA,94306,650-543-4560,carla@athenaacademy.org,Palo Alto Unified School District,Ms.,Wendy,Page,Administrator,wendy@athenaacademy.org,7,Non-religious,
120193,Santa Clara,43694016137715,Beacon School,5670 Camden Avenue,San Jose,CA,95124,408-265-8611,teresam@beaconschool.com,Campbell Union High,Ms.,Teresa,Malekzadeh,Executive Director,teresam@beaconschool.com,61,,
117958,Santa Clara,43696666940373,Bellarmine College Preparatory,960 West Hedding Street,San Jose,CA,95126,408-294-9224,cmeyercord@bcp.org,San Jose Unified,Mr.,Christopher,Meyercord,Principal,cmeyercord@bcp.org,1631,Religious,Roman Catholic
119688,Santa Clara,43694196903793,Bethel Lutheran School,10181 Finch Avenue,Cupertino,CA,95014,408-252-8512,mnadell@bethells.org,Cupertino Union,Mrs.,Marion,Abney,Principal,mabney@bethells.org,62,Religious,Lutheran
131478,Santa Clara,43696417089956,Bowman International School,4000 Terman Drive,Palo Alto,CA,94306,650-813-9131,marybeth@bowmanschool.org,Palo Alto Unified,Ms.,Mary,Ricks,Head of School,marybeth@bowmanschool.org,226,Non-religious,
125168,Santa Clara,43733876143051,C.H.I.N.G. Academy,310 Monmouth Drive,Milpitas,CA,95035,650-714-4709,chingpsp@gmail.com,Milpitas Unified,Mrs.,Angela,Ching,Head of School,chingpsp@gmail.com,6,Religious,Not affiliated with any denomination
129567,Santa Clara,43696666141881,Calvary Christian Academy,1175 Hillsdale Avenue,San Jose,CA,95118,408-269-2222,info@calvaryca.org,San Jose Unified,Mrs.,Laura,Munguia,Other,lmunguia@calvaryca.org,94,Religious,Calvary Chapel
131373,Santa Clara,43693856137707,Cambrian International Academy,1774 Foxworthy Avenue Suite 1104,San Jose,CA,95124,408-833-7050,ddelgado@cambrianacademy.org,Cambrian Elementary,Mr.,David,Delgado,Headmaster,ddelgado@cambrianacademy.org,71,Non-religious,
130979,Santa Clara,43695756908099,Campbell Christian,1075 West Campbell Avenue,Campbell,CA,95008,408-370-4900,sstuart@campbellchristian.org,Moreland Elementary,Dr.,Shawn,Stuart,Superintendent,sstuart@campbellchristian.org,253,,
117650,Santa Clara,43695186996250,Canterbury Christian School,101 North El Monte Avenue,Los Altos,CA,94022,650-949-0909,ronjohnson123@comcast.net,Los Altos Elementary,Rev.,Ronald,Johnson,Administrator,ronjohnson123@Comcast.net,75,Religious,Interdenominational
123146,Santa Clara,43693937104037,Canyon Heights Academy,775 Waldo Road,Campbell,CA,95008,408-370-6727,cha@chamail.net,Campbell Union Elementary,Mr.,Paul,Parker,Principal,wpparker@chamail.net,190,Religious,Roman Catholic
120536,Santa Clara,43697086992325,Carden Academy of Almaden,5200 Dent Avenue,San Jose,CA,95118,408-265-3392,info@cardensv.com,Union School District,Mrs.,Jennifer,Marovich,Administrator,jmarovich@cardensv.com,99,Non-religious,
129396,Santa Clara,43696666203087,Carden Day School of San Jose,1980 Hamilton Avenue,San Jose,CA,95125,408-626-8008,cardendayschool1@sbcglobal.net,San Jose Unified,Mrs.,Elizabeth,Asadi,Director,eppa02@gmail.com,176,Non-religious,
120304,Santa Clara,43696416138507,Casa dei Bambini School,457 College Avenue,Palo Alto,CA,94306,650-473-9401,email@casadeibambini.net,Palo Alto Unified,Mrs.,Sandra,Balzaretti,Director,email@casadeibambini.net,6,Non-religious,
118100,Santa Clara,43693937077639,Casa Di Mir Montessori Elementary,90 East Latimer Avenue,Campbell,CA,95008,408-370-3073,kschuler@casadimir.org,Campbell Union Elementary,Ms.,Wanda,Whitehead,Head of School,wwhitehead@casadimir.org,102,Non-religious,
128599,Santa Clara,43696416940407,Castilleja School,1310 Bryant Street,Palo Alto,CA,94301,650-470-7751,sreyneri@castilleja.org,Palo Alto Unified,Ms.,Nanci,Kauffman,Head of School,nkauffman@castilleja.org,420,Non-religious,
128920,Santa Clara,43696906980437,Catholic Academy of Sunnyvale,195 Leota Avenue,Sunnyvale,CA,94086,408-738-3444,drabago@catholicacademysun.org,Sunnyvale,Mrs.,Diane,Rabago,Principal,drabago@catholicacademysun.org,156,Religious,Roman Catholic
123206,Santa Clara,43696337098288,Challenger - Berryessa,711 East Gish Road,San Jose,CA,95112,408-998-2860,,Orchard Elementary,Mrs.,Sheela,Vijay,Headmaster,svijay@challengerschool.com,793,Non-religious,
123209,Santa Clara,43697086132054,Challenger - Harwood,4949 Harwood Road,San Jose,CA,95124,408-723-0111,,Union Elementary,Mrs.,Sara,Kolb,Headmaster,skolb@challengerschool.com,224,Non-religious,
123219,Santa Clara,43696417099344,Challenger - Middlefield,3880 Middlefield Road,Palo Alto,CA,94303,650-213-8245,,Palo Alto Unified,Ms.,Neena,Bhave,Headmaster,nbhave@challengerschool.com,343,Non-religious,
124681,Santa Clara,43696256131973,Challenger - Shawnee,500 Shawnee Lane,San Jose,CA,95123,408-365-9298,,Oak Grove Elementary,Mrs.,Deepali,Deshmukh,Headmaster,ddeshmukh@challengerschool.com,345,Non-religious,
123237,Santa Clara,43695757103385,Challenger - Strawberry Park,730 Camina Escuela,San Jose,CA,95129,408-213-0083,,Moreland Elementary,Mr.,Aaron,Schiffner,Headmaster,aschiffner@challengerschool.com,487,Non-religious,
123242,Santa Clara,43696907083058,Challenger - Sunnyvale,1185 Hollenbeck Avenue,Sunnyvale,CA,94087,408-245-7170,,Sunnyvale,Mrs.,Daisy,Salazar,Headmaster,dsalazar@challengerschool.com,570,Non-religious,
123228,Santa Clara,43696826142517,Challenger School - Saratoga,18811 Cox Avenue,Saratoga,CA,95070,408-378-0444,,Saratoga Union Elementary,Miss,Jacquie,Henry,Director,jhenry@challengerschool.com,13,Non-religious,
123187,Santa Clara,43696667098270,Challenger-Almaden,19950 McKean Road,San Jose,CA,95120,408-927-5771,,San Jose Unified,Mrs.,Tatiana,Harper,Headmaster,tharper@challengerschool.com,200,Non-religious,
129865,Santa Clara,43695756133714,Champion School,4660 Eastus Drive,San Jose,CA,95129,408-973-8696,admin@championschool.org,Moreland Elementary,Mrs.,Muna,Mavany,Administrator,admin@championschool.org,141,,
125853,Santa Clara,43693777082522,Christ the King Academy,2530 Berryessa Road Number 142,San Jose,CA,95132,408-621-0720,ctka1@yahoo.com,Berryessa Union Elementary,Mrs.,Mary Ann,Shapiro,Director,ctka1@yahoo.com,31,Religious,Roman Catholic
124668,Santa Clara,43695186130009,Creative Learning Center,2100 Woods Lane,Los Altos,CA,94024,650-964-4330,svitalie@clcsped.com,Los Altos Elementary,Ms.,Shannon,Vitalie,Administrator,svitalie@clcsped.com,18,Non-religious,
129514,Santa Clara,43693937061401,Delphi Academy of Campbell,1 West Campbell Avenue Building A,Campbell,CA,95008,408-370-7400,info@delphicampbell.org,Campbell Unified School District,Mrs.,Marcy,Green,Head of School,marcyg@delphicampbell.org,124,Non-religious,
129508,Santa Clara,43696416979090,Esther B. Clark School,650 Clark Way,Palo Alto,CA,94304,650-688-3634,maraj@chconline.org,Palo Alto CA,Dr.,Rosalie,Whitlock,Executive Director,rwhitlock@chconline.org,56,Non-religious,
122407,Santa Clara,43693696142830,Foothills Christian Academy,257 South Claremont,San Jose,CA,95127,408-926-6127,ernestibteach@gmail.com,Alum Rock Union Elementary,Mr.,Ernest,Morrell,Principal,ernestibteach@gmail.com,16,Religious,Church of Christ
116941,Santa Clara,43694197082738,French American School of Silicon Valley,1522 Lewiston Drive,Sunnyvale,CA,94087,408-746-0460,fassv@fassv.org,Cupertino Union,Mr.,Bernard,Moreau,Head of School,bernard@fassv.org,121,Non-religious,
121641,Santa Clara,43695346143986,Fusion Academy Los Gatos,20 South Santa Cruz Suite 111,Los Gatos,CA,95030,408-354-0743,LosGatos@fusionacademy.com,Los Gatos-Saratoga Joint Union High,Ms.,Danielle,Ryckman,Head of School,dryckman@fusionacademy.com,18,Non-religious,
127242,Santa Clara,43694846991368,Gavilan Hills Academy,2080 Pacheco Pass Highway,Gilroy,CA,95020,408-842-7455,magsgav@garlic.com,Gilroy Unified,Mrs.,Marguerite,Kennedy,Director,magsgav@garlic.com,18,Non-religious,
131640,Santa Clara,43695917102436,German Int'l School of Silicon Valley,310 Easy Street,Mountain View,CA,94043,650-254-0748,office@gissv.org,Mountain View Whisman,Ms.,Andrea,Spiegelberg,Administrator,aspiegelberg@gissv.org,373,Non-religious,
128549,Santa Clara,43696417072002,Gideon Hausner Jewish Day School,450 San Antonio Road,Palo Alto,CA,94306,650-494-8200,jschiffer@hausner.com,Palo Alto Unified,Mrs.,Julie,Smith,Head of School,jsmith@hausner.com,391,Religious,Jewish
130421,Santa Clara,43696417098668,Girls' Middle The,3400 West Bayshore Road,Palo Alto,CA,94303,650-968-8338,mminor@girlsms.org,Palo Alto Unified,Ms.,Marion,Minor,Executive Director,mminor@girlsms.org,180,Non-religious,
123157,Santa Clara,43696747084692,Granada Islamic,3003 Scott Boulevard,Santa Clara,CA,95054,408-980-1161,nihadm@granadaschool.org,Santa Clara Unified,Mrs.,Nihad,Mourad,Principal,nihadm@granadaschool.org,372,Religious,Islamic
127048,Santa Clara,43693936983522,Harker School The,500 Saratoga Avenue,San Jose,CA,95129,408-249-2510,chrisn@harker.org,Campbell Union Elementary,Mr.,Christopher,Nikoloff,Head of School,chrisn@harker.org,1819,Non-religious,
127910,Santa Clara,43693696205579,HEART Academy,650 Davenport Drive,San Jose,CA,95127,408-712-4646,heartacademy@comcast.net,East Side Union High,Mr.,Jerald,Allen,Principal,heartacademy@comcast.net,20,Non-religious,
131481,Santa Clara,43696416137657,Helios New School,3921 Fabian Way Building C,Palo Alto,CA,94303,650-223-8690,admin@heliosns.org,Palo Alto Unified,Mrs.,Anne,Beneventi,Head of School,anne@heliosns.org,40,Non-religious,
128827,Santa Clara,43695186139323,Heritage Academy,858 University Avenue,Los Altos,CA,94024,650-641-0280,mdavidson@heritageacademyk-6.orgg,Los Altos Elementary,Mrs.,Marilyn,Davidson,Principal,mdavidson@heritageacademyk-6.org,65,Religious,Not affiliated with any denomination
129614,Santa Clara,43695266979322,Hillbrook School,300 Marchmont Drive,Los Gatos,CA,95032,408-356-6116,cthorpe@hillbrook.org,Los Gatos Union Elementary,Ms.,Christine,Thorpe,Administrator,cthorpe@hillbrook.org,307,Non-religious,
118122,Santa Clara,43696667019169,Holy Family School,4850 Pearl Avenue,San Jose,CA,95136,408-978-1355,sheryl.citta@hfsj.org,San Jose Unified,Mrs.,Gail,Harrell,Principal,gail.harrell@hfsj.org,403,Religious,Roman Catholic
118874,Santa Clara,43696667101579,Holy Spirit,1198 Redmond Avenue,San Jose,CA,95120,408-268-0794,peggy.krewson@holyspirit-school.org,San Jose Unified,Mrs.,Peggy,Krewson,Principal,peggy.krewson@holyspirit-school.org,535,Religious,Roman Catholic
129684,Santa Clara,43696417082472,International School of the Peninsula,151 Laura Lane,Palo Alto,CA,94303,650-251-8500,erineisele@istp.org,Palo Alto Unified School District,Mr.,Philippe,Dietz,Head of School,philippedietz@istp.org,411,Non-religious,
131062,Santa Clara,43696416144661,International School of the Peninsula,3233 Cowper Street,Palo Alto,CA,94306,650-852-0264,erineisele@istp.org,Palo Alto Unified School District,Ms.,Patricia,Majorel,Principal,patriciamajorel@istp.org,73,Non-religious,
130178,Santa Clara,43696416201859,Kehillah Jewish High School,3900 Fabian Way,Palo Alto,CA,94303,650-213-9600,ddeutsch@kehillah.org,Palo Alto Unified,Mrs.,Debi,Deutsch,Administrator,ddeutsch@kehillah.org,157,Religious,Jewish
117155,Santa Clara,43696416141899,Keys Family Day School,2890 Middlefield Road,Palo Alto,CA,94306,650-328-1711,ssmith@keysschool.com,Palo Alto Unified,Mr.,Jonathon,Ninnemann,Head of School,jninnemann@keysschool.com,299,Non-religious,
117188,Santa Clara,43696416143283,Keys Family Day School,3981 El Camino Real,Palo Alto,CA,94306,650-328-1711,ssmith@keysschool.com,Palo Alto Unified,Mr.,Jon,Ninnemann,Head of School,jninnemann@keysschool.com,124,Non-religious,
120179,Santa Clara,43696746133722,LAMB-O Academy Incorporated,542 Lakeside Drive Suite 5,Sunnyvale,CA,94085,408-334-0338,lambo@adaconsulting.biz,Santa Clara Unified,Rev.,Agnes,Lee,Other,revlee@adaconsulting.biz,6,Religious,Not affiliated with any denomination
121701,Santa Clara,43696256137574,Legacy Christian School,420 Allegan Circle,San Jose,CA,95123,408-225-5976,info@legacychristianschool.net,Oak Grove Elementary,Mrs.,Debbie,Hudson,Principal,dhudson@legacychristianschool.net,177,Religious,Not affiliated with any denomination
121841,Santa Clara,43694686143820,Legend College Preparatory,21050 McClellan Road,Cupertino,CA,95014,408-865-0366,info@legendcp.com,Fremont Union High School District,Mr.,Paul,Chan,Principal,paulchan@legendcp.com,47,Non-religious,
123858,Santa Clara,43696746131932,Live Oak Academy,2497 Homestead Road,Santa Clara,CA,95050,408-355-4935,info@liveoakacademy.org,Santa Clara Unified,Mr.,Steve,DePangher,Headmaster,steve@liveoakacademy.com,91,Religious,Not affiliated with any denomination
131493,Santa Clara,43696417084882,Living Wisdom School of Palo Alto,456 College Avenue,Palo Alto,CA,94306,650-462-8150,info@livingwisdomschool.org,Palo Alto Unified,Ms.,Anika,Sargent,Administrator,anika@livingwisdomschool.org,61,Non-religious,
129210,Santa Clara,43695186916357,Los Altos Christian,625 Magdalena Avenue,Los Altos,CA,94024,650-948-3738,susan.goff@lacs.com,Los Altos Elementary,Mrs.,Susan,Goff,Principal,susan.goff@lacs.com,222,Religious,Baptist
123892,Santa Clara,43697086904932,Los Gatos Christian School,16845 Hicks Road,Los Gatos,CA,95032,408-997-4681,csmith@lgcs.org,Union Elementary,Mr.,Phillip,Lewis,Head of School,plewis@lgcs.org,312,Religious,Not affiliated with any denomination
131384,Santa Clara,43696416145205,Meira Academy,3291 Fabian Way,Palo Alto,CA,94303,650-485-3589,admin@meiraacademy.org,Palo Alto Unified,Rabbi,Baruch,Noy,Administrator,admin@meiraacademy.org,12,Religious,Jewish
123838,Santa Clara,43693776133417,Merryhill Elementary School,750 North Capitol Avenue Suite D,San Jose,CA,95133,408-254-1280,karen.cooper@nlcinc.com,Berryessa Union,Ms.,Karen,Coper,Principal,karen.cooper@nlcinc.com,142,Non-religious,
116590,Santa Clara,43733876133409,Merryhill School,1500 Yosemite Drive,Milpitas,CA,95035,408-945-9090,quinn.letan@nlcinc.com,Milpitas Unified,Mrs.,Amy,Valentine,Executive Director,amy.valentine@nlcinc.com,385,Non-religious,
130427,Santa Clara,43693776999544,Milpitas Christian,3435 Birchwood Lane,San Jose,CA,95132,408-945-6530,info@mcsi.org,Berryessa Union Elementary,Dr.,Kenneth,Van Meter,Superintendent,kvanmeter@mcsi.org,403,Religious,Not affiliated with any denomination
118594,Santa Clara,43733876904791,Milpitas Foothill Seventh-day,1991 Landess Avenue,Milpitas,CA,95035,408-263-2568,afollen@foothilladventistschool.org,Milpitas Unified,Mrs.,Justine,Leonie,Principal,justine.leonie@gmail.com,106,Religious,Seventh-day Adventist
125807,Santa Clara,43695186979355,Miramonte Elementary,1175 Altamead Drive,Los Altos,CA,94024,650-967-2783,principal@miramonteschool.org,Los Altos Elementary,Mr.,Albert,Beierle,Principal,jbeierle@miramonteschool.org,164,Religious,Seventh-day Adventist
117996,Santa Clara,43696746141865,Monticello Academy,3401 Monroe Street,Santa Clara,CA,95051,408-261-0494,cjhun@monticelloacademy.org,Santa Clara,Mrs.,Celena,Jhun,Director,cjhun@monticelloacademy.org,25,Non-religious,
118047,Santa Clara,43696747090608,Monticello Academy,3345 Lochinvar Avenue,Santa Clara,CA,95051,408-615-9416,ttrinh@monticelloacademy.org,Santa Clara Unified,Mrs.,Trinh,Trinh,Director,ttrinh@monticelloacademy.org,306,,
