"","FacNum","County","Type","City.x","Name.x","Total","UptodateTot","UptodatePct","CondTot","CondPct","PMETot","PMEPct","PBETot","PBEPct","DTPTot","DTPPct","PolioTot","PolioPct","MMRTot","MMRPct","HIBTot","HIBPct","HEPBTot","HEPBPct","VariTot","VariPct","Report","PBEPctCalc","Capacity","LicStatus","Name.y","Address","City.y","State","Zipcode","Telephone"
"555",343605039,"SACRAMENTO","PRIVATE","SACRAMENTO","DISCOVERY TREE SCHOOL",13,10,77,3,23,0,0,0,0,11,85,12,92,12,92,13,100,12,92,10,77,"Y",0,27,"Licensed","DISCOVERY TREE SCHOOL","1020 N STREET","SACRAMENTO","CA",95814,"(916) 319-3543"
"556",343606782,"SACRAMENTO","PRIVATE","SACRAMENTO","DISCOVERY TREE SCHOOL - I STREET",33,6,18,27,82,0,0,0,0,28,85,28,85,28,85,33,100,24,73,27,82,"Y",0,40,"Licensed","DISCOVERY TREE SCHOOL - I STREET","1001 I STREET","SACRAMENTO","CA",95814,"(916) 448-1661"
"557",343607121,"SACRAMENTO","PRIVATE","SACRAMENTO","DISCOVERY TREE SCHOOL - P STREET",30,15,50,15,50,0,0,0,0,15,50,22,73,30,100,30,100,21,70,21,70,"Y",0,36,"Licensed","DISCOVERY TREE SCHOOL - P STREET","1025 P STREET","SACRAMENTO","CA",95814,"(916) 554-0310"
"558",343608220,"SACRAMENTO","PRIVATE","ELK GROVE","MERRYHILL SCHOOL-HARBOUR PT.",81,54,67,27,33,0,0,0,0,54,67,69,85,68,84,78,96,59,73,65,80,"Y",0,120,"Licensed","MERRYHILL SCHOOL-HARBOUR PT.","9561 HARBOUR PT. DRIVE","ELK GROVE","CA",95758,"(916) 683-3244"
"559",343608666,"SACRAMENTO","PUBLIC","SACRAMENTO","READY-SET-GO CHILDREN'S CENTER",56,49,88,6,11,0,0,1,2,50,89,53,95,53,95,54,96,53,95,54,96,"Y",0.0178571428571429,47,"Licensed","READY-SET-GO CHILDRENS CENTER","4331 GALBRATH DRIVE","SACRAMENTO","CA",95842,"(916) 331-2013"
"560",343608992,"SACRAMENTO","PRIVATE","SACRAMENTO","DISCOVERY TREE SCHOOL-MCCLATCHY CAMPUS",20,14,70,6,30,0,0,0,0,14,70,18,90,16,80,19,95,18,90,15,75,"Y",0,36,"Licensed","DISCOVERY TREE SCHOOL-MCCLATCHY CAMPUS","1625 22ND STREET","SACRAMENTO","CA",95816,"(916) 444-9404"
"561",343609290,"SACRAMENTO","PRIVATE","CITRUS HEIGHTS","ANGELS IN ACTION LEARNING CENTER",20,0,0,20,100,0,0,0,0,3,15,19,95,18,90,20,100,18,90,20,100,"Y",0,72,"Licensed","ANGELS IN ACTION LEARNING CENTER","7998 OLD AUBURN RD.","CITRUS HEIGHTS","CA",95610,"(916) 723-2633"
"562",343609745,"SACRAMENTO","PRIVATE","CITRUS HEIGHTS","O'BRIEN CHILD DEVELOPMENT",10,3,30,5,50,0,0,2,20,5,50,8,80,6,60,6,60,8,80,7,70,"Y",0.2,24,"Licensed","OBRIEN CHILD DEVELOPMENT","8200 SUNRISE BLVD","CITRUS HEIGHTS","CA",95610,"(916) 727-3000"
"563",343610245,"SACRAMENTO","PRIVATE","SACRAMENTO","PHOENIX SCHOOL, THE",32,19,59,13,41,0,0,0,0,23,72,26,81,25,78,25,78,27,84,26,81,"Y",0,74,"Licensed","PHOENIX SCHOOL","600 I STREET","SACRAMENTO","CA",95814,"(916) 442-0722"
"564",343610249,"SACRAMENTO","PRIVATE","SACRAMENTO","PHOENIX SCHOOL, THE",26,12,46,13,50,0,0,1,4,13,50,19,73,17,65,22,85,19,73,18,69,"Y",0.0384615384615385,36,"Licensed","PHOENIX SCHOOL","1820 ALHAMBRA BLVD.","SACRAMENTO","CA",95816,"(916) 452-5150"
"565",343610255,"SACRAMENTO","PRIVATE","ANTELOPE","PHOENIX SCHOOL, THE",92,84,91,8,9,0,0,0,0,85,92,90,98,90,98,92,100,92,100,90,98,"Y",0,164,"Licensed","PHOENIX SCHOOL","4110 SKYLAND COURT","ANTELOPE","CA",95843,"(916) 725-0302"
"566",343610257,"SACRAMENTO","PRIVATE","FOLSOM","PHOENIX SCHOOL, THE",134,97,72,37,28,0,0,0,0,98,73,116,87,110,82,118,88,111,83,104,78,"Y",0,176,"Licensed","PHOENIX SCHOOL","640 WILLARD DR.","FOLSOM","CA",95630,"(916) 353-1031"
"567",343610267,"SACRAMENTO","PRIVATE","FOLSOM","PHOENIX SCHOOL, THE",125,108,86,14,11,0,0,3,2,114,91,119,95,117,94,121,97,118,94,116,93,"Y",0.024,180,"Licensed","PHOENIX SCHOOL","76 CLARKSVILLE RD.","FOLSOM","CA",95630,"(916) 983-0224"
"568",343610813,"SACRAMENTO","PRIVATE","FOLSOM","CHILDRENS' CREATIVE LEARNING CENTERS",55,36,65,19,35,0,0,0,0,38,69,40,73,37,67,40,73,40,73,36,65,"Y",0,108,"Licensed","CHILDRENS CREATIVE LEARNING CENTERS","13407 FOLSOM BLVD.","FOLSOM","CA",95630,"(916) 294-9600"
"569",343611639,"SACRAMENTO","PRIVATE","SACRAMENTO","SACRAMENTO CRISIS NURSERY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,12,"Licensed","SACRAMENTO CRISIS NURSERY","4533 PASADENA AVENUE","SACRAMENTO","CA",95821,"(916) 679-3600"
"570",343614232,"SACRAMENTO","PUBLIC","RANCHO CORDOVA","CHILDREN'S FIRST LEARNING CENTER",12,12,100,0,0,0,0,0,0,12,100,12,100,12,100,12,100,12,100,12,100,"Y",0,42,"Licensed","CHILDRENS FIRST LEARNING CENTER","3039 KILGORE ROAD","RANCHO CORDOVA","CA",95670,"(916) 852-2505"
"571",343614421,"SACRAMENTO","PRIVATE","SACRAMENTO","ROSEMONT PLAYSCHOOL, INC., MATHER PLAYSCHOOL",61,51,84,10,16,0,0,0,0,54,89,60,98,60,98,60,98,59,97,56,92,"Y",0,82,"Licensed","ROSEMONT PLAYSCHOOL","10265 ROCKINGHAM DRIVE #150","SACRAMENTO","CA",95827,"(916) 366-5800"
"572",343614517,"SACRAMENTO","PRIVATE","SACRAMENTO","TINY SCHOLARS ACADEMY",38,25,66,13,34,0,0,0,0,25,66,30,79,30,79,30,79,30,79,30,79,"Y",0,71,"Licensed","TINY SCHOLARS ACADEMY","1593 WATERWHEEL DR.","SACRAMENTO","CA",95833,"(916) 564-2095"
"573",343614528,"SACRAMENTO","PRIVATE","SACRAMENTO","KREATIVE KIDS LEARNING CENTER",34,28,82,6,18,0,0,0,0,28,82,33,97,32,94,32,94,32,94,31,91,"Y",0,63,"Licensed","KREATIVE KIDS LEARNING CENTER","7020 WYNDHAM DR.","SACRAMENTO","CA",95823,"(916) 689-3777"
"574",343614546,"SACRAMENTO","PRIVATE","SACRAMENTO","SHALOM PRESCHOOL",70,50,71,20,29,0,0,0,0,65,93,67,96,62,89,68,97,67,96,61,87,"Y",0,75,"Licensed","SHALOM PRESCHOOL","2320 SIERRA BLVD.","SACRAMENTO","CA",95825,"(916) 485-4151"
"575",343614563,"SACRAMENTO","PRIVATE","SACRAMENTO","DISCOVERY TREE SCHOOL-CAPITOL SQ. CHILDREN'S CTR",30,28,93,0,0,0,0,2,7,28,93,28,93,28,93,28,93,28,93,28,93,"Y",0.0666666666666667,36,"Licensed","DISCOVERY TREE SCHOOL-CAPITOL SQ. CHILDRENS CTR","450 N. STREET","SACRAMENTO","CA",95814,"(916) 441-5661"
"576",343615377,"SACRAMENTO","PRIVATE","CARMICHAEL","WEE TYMES PLAYSCHOOL",16,16,100,0,0,0,0,0,0,16,100,16,100,16,100,16,100,16,100,16,100,"Y",0,25,"Licensed","WEE TYMES PLAYSCHOOL","2925 ROOT AVENUE","CARMICHAEL","CA",95608,"(916) 487-8411"
"577",343615586,"SACRAMENTO","PRIVATE","SACRAMENTO","MERRYHILL SCHOOL-KARITSA",95,49,52,46,48,0,0,0,0,49,52,60,63,65,68,83,87,60,63,56,59,"Y",0,156,"Licensed","MERRYHILL SCHOOL-KARITSA","2855 KARITSA AVENUE","SACRAMENTO","CA",95833,"(916) 575-9603"
"578",343615965,"SACRAMENTO","PRIVATE","SACRAMENTO","NANNA'S CHILD CARE CENTER",31,13,42,18,58,0,0,0,0,19,61,20,65,22,71,28,90,20,65,21,68,"Y",0,34,"Licensed","NANNAS CHILD CARE CENTER","2810 REDDING AVE #F","SACRAMENTO","CA",95820,"(916) 737-5209"
"580",343616543,"SACRAMENTO","PRIVATE","CITRUS HEIGHTS","SAN JUAN PRE-SCHOOL",25,19,76,6,24,0,0,0,0,19,76,24,96,24,96,25,100,22,88,23,92,"Y",0,24,"Licensed","SAN JUAN PRE-SCHOOL","7413 WISCONSIN DRIVE","CITRUS HEIGHTS","CA",95610,"(916) 863-0337"
"581",343616731,"SACRAMENTO","PRIVATE","SACRAMENTO","FIRST STEPS",14,13,93,1,7,0,0,0,0,13,93,14,100,14,100,14,100,14,100,14,100,"Y",0,37,"Licensed","FIRST STEPS","8245 FERGUSON AVENUE","SACRAMENTO","CA",95828,"(916) 381-5437"
"582",343616878,"SACRAMENTO","PRIVATE","SACRAMENTO","CCLC - CAPITAL CITY",29,11,38,16,55,0,0,2,7,20,69,24,83,24,83,26,90,19,66,18,62,"Y",0.0689655172413793,40,"Licensed","CCLC - CAPITAL CITY","744 P STREET","SACRAMENTO","CA",95814,"(916) 444-0029"
"583",343616952,"SACRAMENTO","PRIVATE","ELK GROVE","ARISTA PRESCHOOL OF ELK GROVE, THE",60,51,85,9,15,0,0,0,0,56,93,57,95,57,95,60,100,56,93,52,87,"Y",0,72,"Licensed","ARISTA PRESCHOOL OF ELK GROVE","9441 ELK GROVE BLVD","ELK GROVE","CA",95624,"(916) 686-4949"
"584",343617232,"SACRAMENTO","PRIVATE","SACRAMENTO","TOWN AND COUNTRY PRESCHOOL",37,18,49,19,51,0,0,0,0,21,57,33,89,29,78,33,89,28,76,30,81,"Y",0,55,"Licensed","TOWN AND COUNTRY PRESCHOOL","2550 BELPORT LANE","SACRAMENTO","CA",95821,"(916) 487-2036"
"585",515402561,"SUTTER","PRIVATE","YUBA CITY","CREATIVE KIDS - INFANT",48,43,90,4,8,0,0,1,2,43,90,45,94,47,98,47,98,43,90,47,98,"Y",0.0208333333333333,40,"Licensed","CREATIVE KIDS - PRESCHOOL","883 SOUTH WALTON AVENUE","YUBA CITY","CA",95993,"(530) 751-0678"
"586",570311281,"YOLO","PRIVATE","DAVIS","MERRYHILL SCHOOL-LA VIDA",86,84,98,1,1,0,0,1,1,84,98,86,100,85,99,85,99,86,100,86,100,"Y",0.0116279069767442,88,"Licensed","MERRYHILL SCHOOL-LA VIDA","222 LA VIDA WAY","DAVIS","CA",95616,"(530) 753-9210"
"587",573600378,"YOLO","UNKNOWN","WOODLAND","ALPHABET SOUP CHILDCARE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,26,"Licensed","ALPHABET SOUP CHILDCARE","1224 COTTONWOOD STREET","WOODLAND","CA",95695,"(530) 666-4859"
"588",573601220,"YOLO","PUBLIC","DIXON","DAVIS MIGRANT CDC",20,19,95,1,5,0,0,0,0,20,100,19,95,20,100,20,100,20,100,20,100,"Y",0,60,"Licensed","DAVIS MIGRANT CDC","31150 COUNTY ROAD #105","DIXON","CA",95620,"(707) 678-4048"
"589",573609767,"YOLO","UNKNOWN","DAVIS","YOLO CRISIS NURSERY-FAMILIES FIRST INC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,6,"Licensed","YOLO CRISIS NURSERY-FAMILIES FIRST INC.","1701 BALSAM PLACE","DAVIS","CA",95618,"(530) 758-6680"
"590",573615111,"YOLO","PRIVATE","DAVIS","HUTCHISON CHILD DEVELOPMENT CENTER",60,38,63,20,33,1,2,1,2,43,72,54,90,46,77,48,80,51,85,47,78,"Y",0.0166666666666667,76,"Licensed","HUTCHINSON CHILD DEVELOPMENT CENTER","1055 EXTENSION CENTER DRIVE","DAVIS","CA",95616,"(530) 752-7676"
"591",585405937,"YUBA","PRIVATE","MARYSVILLE","FUSIONPSACADEMYIIILITTLECONEZONE",28,21,75,5,18,0,0,2,7,21,75,23,82,25,89,27,96,25,89,26,93,"Y",0.0714285714285714,44,"Licensed","FUSION P/S ACADEMY III/LITTLE CONE ZONE","701 B STREET","MARYSVILLE","CA",95901,"(530) 923-2731"
