"","SchCode","COUNTY","PubPriv","District.x","CITY","Name","Total","UpToDateTot","UpToDatePct","CondTot","CondPct","PMETot","PMEPct","PBETot","PBEPct","DTPTot","DTPPct","PolioTot","PolioPct","MMRTot","MMRPct","HEPBTot","HEPBPct","VariTot","VariPct","REPORTED","PBEPctCalc","CDSCode","County","District.y","School","Street","City","Zip","State","Phone","AdmFName1","AdmLName1","AdmEmail1"
"476",6976435,"SACRAMENTO","PRIVATE","","FOLSOM","ST. JOHN'S NOTRE DAME SCHOOL",36,32,89,0,0,0,0,4,11,32,89,32,89,32,89,32,89,32,89,"Y",0.111111111111111,"34673306976435","Sacramento","Folsom-Cordova Unified","St. John Notre Dame","309 Montrose Drive","Folsom","95630","CA","916-985-4129","Susan","Halfman","shalfman@sjnds.com"
"477",6976450,"SACRAMENTO","PRIVATE","","CARMICHAEL","OUR LADY OF THE ASSUMPTION ELEM.",17,13,76,4,24,0,0,0,0,14,82,13,76,16,94,15,88,15,88,"Y",0,"34674476976450","Sacramento","San Juan Unified","Our Lady of the Assumption School","2141 Walnut Avenue","Carmichael","95608","CA","916-489-8958","Robert","Love","love@olaparish.net"
"478",6976468,"SACRAMENTO","PRIVATE","","SACRAMENTO","ST. JOSEPH",21,15,71,6,29,0,0,0,0,16,76,17,81,17,81,20,95,20,95,"Y",0,"34765056976468","Sacramento","Twin Rivers","St. Joseph School","1718 El Monte Avenue","Sacramento","95815","CA","916-925-1465","Ada","Bauman","ada.bauman@saintjosephsac.org"
"479",6976492,"SACRAMENTO","PRIVATE","","SACRAMENTO","PRESENTATION OF THE BLESSED VIRGIN MARY SCHOOL",30,25,83,0,0,0,0,5,17,25,83,25,83,25,83,25,83,25,83,"Y",0.166666666666667,"34674476976492","Sacramento","San Juan","Presentation of the Blessed Virgin Mary School","3100 Norris Avenue","Sacramento","95821","CA","916-482-0351","Jeremy","Leatherby","frleatherby@presentationparish.org"
"480",6976542,"SACRAMENTO","PRIVATE","","SACRAMENTO","SACRED HEART PARISH SCHOOL",32,32,100,0,0,0,0,0,0,32,100,32,100,32,100,32,100,32,100,"Y",0,"34674396976542","Sacramento","Sacramento City Unified","Sacred Heart","856 39th Street","Sacramento","95816","CA","916-456-1576","Theresa","Sparks","tsparks@sacredheartschool.net"
"481",6976567,"SACRAMENTO","PRIVATE","","SACRAMENTO","ST. CHARLES BORREMEO",23,21,91,1,4,0,0,1,4,21,91,21,91,21,91,22,96,21,91,"Y",0.0434782608695652,"34673146976567","Sacramento","Elk Grove Unified","St. Charles Borromeo","7580 Center Parkway","Sacramento","95823","CA","916-421-6189","Susan","Jaftok","sjaftok@diocese-sacramento.org"
"482",6976575,"SACRAMENTO","PRIVATE","","SACRAMENTO","ST. FRANCIS OF ASSISI",37,37,100,0,0,0,0,0,0,37,100,37,100,37,100,37,100,37,100,"Y",0,"34674396976575","Sacramento","Sacramento City Unified","St. Francis Elementary School","2500 K Street","Sacramento","95816","CA","916-442-5494","Cheryl","Ramirez","principal@stfranciselem.org"
"483",6976583,"SACRAMENTO","PRIVATE","","SACRAMENTO","ST. IGNATIUS PARISH",60,58,97,1,2,0,0,1,2,59,98,59,98,59,98,58,97,59,98,"Y",0.0166666666666667,"34674476976583","Sacramento","San Juan Unified","St. Ignatius School","3245 Arden Way","Sacramento","95825","CA","916-488-3907","Patricia","Lane","plane@stignatiussac.org"
"484",6976591,"SACRAMENTO","PRIVATE","","CARMICHAEL","ST. JOHN THE EVANGELIST",25,18,72,6,24,0,0,1,4,18,72,19,76,18,72,24,96,24,96,"Y",0.04,"34674476976591","Sacramento","San Juan Unified","St. John the Evangelist","5701 Locust Avenue","Carmichael","95608","CA","916-481-8845","Nancy","Conroy","principal@stjohnev.com"
"485",6976609,"SACRAMENTO","PRIVATE","","RANCHO CORDOVA","ST. JOHN VIANNEY CATHOLIC SCHOOL",39,38,97,0,0,0,0,1,3,38,97,38,97,38,97,38,97,38,97,"Y",0.0256410256410256,"34673306976609","Sacramento","Folsom-Cordova Unified","St. John Vianney","10499 Coloma Road","Rancho Cordova","95670","CA","916-363-4610","Julia","Boen","jboen@sjvschool.org"
"486",6976617,"SACRAMENTO","PRIVATE","","CITRUS HEIGHTS","ST. MARK'S LUTHERAN ELEM.",13,11,85,2,15,0,0,0,0,11,85,11,85,11,85,11,85,12,92,"Y",0,"34674476976617","Sacramento","San Juan Unified","St. Mark's Lutheran Elementary","7869 Kingswood Drive","Citrus Heights","95610","CA","916-961-7891","Matthew","Bauer","mattbaue@stmarkslutheran.com"
"487",6976625,"SACRAMENTO","PRIVATE","","SACRAMENTO","ST. MARY'S ELEMENTARY",48,48,100,0,0,0,0,0,0,48,100,48,100,48,100,48,100,48,100,"Y",0,"34674396976625","Sacramento","Sacramento City Unified School District","Saint Mary School","1351 58th Street","Sacramento","95819","CA","916-452-1100","Lawrence","White","lwhite@saintmaryschool.com"
"488",6976633,"SACRAMENTO","PRIVATE","","FAIR OAKS","ST. MEL'S SCHOOL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,"34674476976633","Sacramento","San Juan Unified","St. Mel","4745 Pennsylvania Avenue","Fair Oaks","95628","CA","916-967-2814","Janet","Nagel","jnagel@stmelschool.org"
"489",6976641,"SACRAMENTO","PRIVATE","","SACRAMENTO","ST. PATRICK SUCCEED ACADEMY",24,22,92,2,8,0,0,0,0,23,96,23,96,23,96,23,96,24,100,"Y",0,"34674396976641","Sacramento","Sacramento City Unified","St. Patrick SUCCEED Academy","5945 Franklin Boulevard","Sacramento","95824","CA","916-421-4963","Laura","Allen","lallen@saintpatricksacademy.net"
"490",6976666,"SACRAMENTO","PRIVATE","","SACRAMENTO","ST. ROBERT",25,24,96,1,4,0,0,0,0,24,96,24,96,24,96,25,100,25,100,"Y",0,"34674396976666","Sacramento","Sacramento City Unified","St. Robert School","2251 Irvin Way","Sacramento","95822","CA","916-452-2111","Linda","Norman","lnorman@strobertschool.org"
"491",6981914,"SACRAMENTO","PRIVATE","","CARMICHAEL","ST. MICHAEL'S EPISCOPAL DAY SCHOOL",18,18,100,0,0,0,0,0,0,18,100,18,100,18,100,18,100,18,100,"Y",0,"34674476981914","Sacramento","San Juan Unified","St. Michael's Episcopal Day School","4130 Mission Avenue","Carmichael","95608","CA","916-485-3418","Mary","Heise","maryheise@smeds.net"
"492",6983902,"SUTTER","PRIVATE","","YUBA CITY","ST. ISIDORE'S",22,17,77,3,14,2,9,0,0,17,77,17,77,17,77,17,77,17,77,"Y",0,"51714646983902","Sutter","Yuba City Unified","St. Isidore Catholic School","200 Clark Avenue","Yuba City","95991","CA","530-673-2217","Julie","Rojo","jrojo@stisidoreschool.org"
"493",6984488,"YOLO","PRIVATE","","WOODLAND","HOLY ROSARY SCH.",23,20,87,3,13,0,0,0,0,23,100,23,100,21,91,21,91,23,100,"Y",0,"57727106984488","Yolo","Woodland Joint Unified","Holy Rosary Parish","505 California Street","Woodland","95695","CA","530-662-3494","Marianne","Cates","mcates@hrsaints.com"
"494",6984504,"YOLO","PRIVATE","","WEST SACRAMENTO","OUR LADY OF GRACE",24,24,100,0,0,0,0,0,0,24,100,24,100,24,100,24,100,24,100,"Y",0,"57726946984504","Yolo","Washington Unified","Our Lady of Grace","1990 Linden Road","West Sacramento","95691","CA","916-371-9416","Josh","Rucker","olginfo@olgwestsac.com"
"495",6984512,"YOLO","PRIVATE","","DAVIS","ST. JAMES ELEM.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,"57726786984512","Yolo","Davis Joint Unified","St. James Elementary","1215 B Street","Davis","95616","CA","530-756-3946","Darrin","Greer","dgreer@sjsdavis.com"
"496",6996532,"YOLO","PRIVATE","","WOODLAND","WOODLAND MONTESSORI CHILDRENS HO",12,9,75,1,8,0,0,2,17,9,75,9,75,9,75,9,75,9,75,"Y",0.166666666666667,"57727106996532","Yolo","Woodland Joint Unified","Woodland Montessori School","1738 Cottonwood Street","Woodland","95695","CA","530-662-1900","Gwenn","Childers","gwenn@bergamoschools.com"
"497",6996540,"YOLO","PRIVATE","","WOODLAND","WOODLAND CHRISTIAN ELEMENTARY",45,45,100,0,0,0,0,0,0,45,100,45,100,45,100,45,100,45,100,"Y",0,"57727106996540","Yolo","Woodland Joint Unified","Woodland Christian Schools","1787 Matmor Road","Woodland","95776","CA","530-406-8800","Justin","Smith","jsmith@woodlandchristian.org"
"498",7002611,"PLACER","PRIVATE","","ROSEVILLE","MERRYHILL SCHOOL - SIERRA GARDENS",19,13,68,5,26,0,0,1,5,15,79,16,84,15,79,16,84,15,79,"Y",0.0526315789473684,"31669107002611","Placer","Roseville City Elementary","Merryhill Sierra Gardens Elementary","1622 Sierra Gardens Drive","Roseville","95661","CA","916-783-3010","Connie","Curiel","connie.curiel@nlcinc.com"
"499",7006752,"SACRAMENTO","PRIVATE","","ELK GROVE","LITTLE LONDON MONTESSORI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500",7006810,"SACRAMENTO","PRIVATE","","SACRAMENTO","MERRYHILL SCHOOL",33,32,97,1,3,0,0,0,0,32,97,32,97,32,97,32,97,32,97,"Y",0,"34752837006810","Sacramento","Natomas Unified","Merryhill Millcreek Elementary School","2565 Millcreek Drive","Sacramento","95833","CA","916-564-7343","Lezli","Warburton","lezli.warburton@nlcinc.com"
"501",7020837,"SACRAMENTO","PRIVATE","","SACRAMENTO","SOUTHPOINTE CHRISTIAN SCHOOL",12,6,50,5,42,0,0,1,8,10,83,10,83,7,58,11,92,11,92,"Y",0.0833333333333333,"34673147020837","Sacramento","Elk Grove Unified","Southpointe Christian School","7520 Stockton Boulevard","Sacramento","95823","CA","916-504-3380","Rick","Hackney","drhackney@southpointecc.com"
"502",7020969,"SACRAMENTO","PRIVATE","","SACRAMENTO","MERRYHILL SCHOOL CALVINE",59,53,90,6,10,0,0,0,0,53,90,53,90,53,90,53,90,53,90,"Y",0,"34673147020969","Sacramento","Elk Grove Unified","Merryhill School","9036 Calvine Road","Sacramento","95829","CA","916-689-7236","Benjamin","Wayne","benjamin.wayne@nlcinc.com"
"503",7020977,"SACRAMENTO","PRIVATE","","SACRAMENTO","MERRYHILL COUNTRY - POCKET RD.",20,19,95,0,0,0,0,1,5,19,95,19,95,19,95,19,95,19,95,"Y",0.05,"34674397020977","Sacramento","Sacramento City Unified","Merryhill Pocket Elementary School","7450 Pocket Road Building A","Sacramento","95831","CA","916-429-6044","Jennifer","Okimura","jennifer.okimura@nlcinc.com"
"504",7037179,"YOLO","PRIVATE","","DAVIS","DAVIS WALDORF SCH.",43,14,33,10,23,0,0,19,44,14,33,16,37,16,37,22,51,22,51,"Y",0.441860465116279,"57726787037179","Yolo","Davis Joint Unified","Davis Waldorf School","3100 Sycamore Lane","Davis","95616","CA","530-753-1651","Kelly","Brewer","admin@daviswaldorf.org"
"505",7053408,"YUBA","PRIVATE","","OREGON HOUSE","LEWIS CARROLL ELEM.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506",7069230,"SACRAMENTO","PRIVATE","","SACRAMENTO","CAMELLIA WALDORF SCHOOL",32,18,56,0,0,0,0,14,44,18,56,18,56,18,56,18,56,18,56,"Y",0.4375,"34674397069230","Sacramento","Sacramento City Unified","Camellia Waldorf","5701 Freeport Boulevard","Sacramento","95822","CA","916-427-5022","Shana","Murray","compliance@camelliawaldorf.org"
"507",7072895,"SACRAMENTO","PRIVATE","","CITRUS HEIGHTS","VALLEY CHRISTIAN ACADEMY",13,8,62,1,8,0,0,4,31,8,62,8,62,8,62,8,62,8,62,"Y",0.307692307692308,"34674477072895","Sacramento","San Juan Unified","Valley Christian Academy","7400 Whyte Avenue","Citrus Heights","95621","CA","916-728-5500","Brad","Gunter","tbcpastor@surewest.net"
"508",7078926,"EL DORADO","PRIVATE","","PLACERVILLE","CEDAR SPRINGS WALDORF",34,13,38,0,0,0,0,21,62,13,38,13,38,13,38,13,38,13,38,"Y",0.617647058823529,"09619297078926","El Dorado","Mother Lode Union Elementary","Cedar Springs Waldorf School","6029 Gold Meadows Road","Placerville","95667","CA","530-642-9903","Scott","Krieger","scottcsws@comcast.net"
"509",7080831,"SACRAMENTO","PRIVATE","","SACRAMENTO","CORNERSTONE CHRISTIAN",23,19,83,0,0,0,0,4,17,19,83,19,83,19,83,19,83,19,83,"Y",0.173913043478261,"34765057080831","Sacramento","Twin Rivers Unified","Cornerstone Christian School","5132 Elkhorn Boulevard","Sacramento","95842","CA","916-334-6236","Richard","Greenhouse","ccsclerk@gmail.com"
"510",7082423,"SACRAMENTO","PRIVATE","","ELK GROVE","ST. PETER'S LUTHERAN",21,20,95,0,0,0,0,1,5,20,95,20,95,20,95,20,95,20,95,"Y",0.0476190476190476,"34673147082423","Sacramento","Elk Grove Unified","St. Peter's Lutheran","8701 Elk Grove-Florin Road","Elk Grove","95624","CA","916-689-3050","Ann","Cunningham","acunningham@splseagles.org"
"511",7083678,"PLACER","PRIVATE","","ROSEVILLE","GRANITE BAY MONTESSORI",14,3,21,8,57,0,0,3,21,4,29,6,43,3,21,11,79,11,79,"Y",0.214285714285714,"31668297083678","Placer","Eureka Union","Granite Bay Montessori","9330 Sierra College Boulevard","Roseville","95661","CA","916-791-7849","Andrea","Smithson","andrea@gbmontessori.com"
"512",7083868,"EL DORADO","PRIVATE","","EL DORADO HILLS","GOLDEN HILLS",20,19,95,0,0,0,0,1,5,19,95,19,95,19,95,19,95,19,95,"Y",0.05,"09618387083868","El Dorado","Buckeye Union Elementary","G.H.S. Academy","1060 Suncast Lane","El Dorado Hills","95762","CA","916-933-0100","Karen","O'Donnell","kodonnell@goldenhillsschool.net"
"513",7085707,"SACRAMENTO","PRIVATE","","SACRAMENTO","BRADSHAW CHRISTIAN",128,106,83,22,17,0,0,0,0,106,83,106,83,106,83,128,100,106,83,"Y",0,"34673147085707","Sacramento","Elk Grove Unified","Bradshaw Christian","8324 Bradshaw Road","Sacramento","95829","CA","916-688-0521","Michelle","Reynolds","mreynolds@bradshawchristian.com"
"514",7086853,"SACRAMENTO","PRIVATE","","FOLSOM","THE PHOENIX SCHOOL",58,52,90,5,9,0,0,1,2,52,90,52,90,53,91,53,91,53,91,"Y",0.0172413793103448,"34673307086853","Sacramento","Folsom Cordova Unified","The Phoenix School","650 Willard Drive","Folsom","95630","CA","916-353-0185","Rhonda","Short","rhonda.short@phoenixschools.com"
"515",7089352,"PLACER","PRIVATE","","GRANITE BAY","GRANITE BAY SCH. HOUSE",10,8,80,1,10,0,0,1,10,8,80,8,80,8,80,9,90,9,90,"Y",0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516",7096852,"SACRAMENTO","PRIVATE","","SACRAMENTO","AL-ARQAM ISLAMIC SCHOOL",22,21,95,0,0,0,0,1,5,21,95,21,95,21,95,21,95,21,95,"Y",0.0454545454545455,"34673147096852","Sacramento","Elk Grove Unified","Al-Arqam Islamic School","6990 65th Street","Sacramento","95823","CA","916-391-3333","Moona","Fain","principal@alarqamislamicschool.org"
"517",7098122,"YOLO","PRIVATE","","DAVIS","GRACE VALLEY CHRISTIAN ACADEMY",19,17,89,2,11,0,0,0,0,18,95,18,95,18,95,18,95,19,100,"Y",0,"57726787098122","Yolo","Davis Joint Unified","Grace Valley Christian Academy","27173 County Road 98","Davis","95616","CA","530-758-6590","Sharon","Broderick","sharon.m.broderick@gmail.com"
"518",7099872,"YOLO","PRIVATE","","BROOKS","YOCHA DEHE WINTUN ACADEMY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519",7100068,"SACRAMENTO","PRIVATE","","SACRAMENTO","ARDEN MONTESSORI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520",7100647,"SACRAMENTO","PRIVATE","","ELK GROVE","ST. ELIZABETH ANN SETON",36,36,100,0,0,0,0,0,0,36,100,36,100,36,100,36,100,36,100,"Y",0,"34673147100647","Sacramento","Elk Grove Unified","St Elizabeth Ann Seton Catholic School","9539 Racquet Court","Elk Grove","95758","CA","916-684-7903","Leon","Juchniewicz","fatherleon@frontier.com"
"521",7101298,"SACRAMENTO","PRIVATE","","SACRAMENTO","FLORIN CHRISTIAN SCHOOL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522",7103674,"PLACER","PRIVATE","","ROSEVILLE","ADVENTURE CHRISTIAN SCHOOL",93,68,73,7,8,0,0,18,19,69,74,70,75,68,73,75,81,75,81,"Y",0.193548387096774,"31669107103674","Placer","Roseville City Elementary","Adventure Christian","6401 B Stanford Ranch Road","Roseville","95678","CA","916-781-2986","Renee","Flores","rflores@adventurechristian.org"
