CDSCode,StatusType,County,District,School,Street,City,Zip,State,Phone,Ext,Website,Latitude,Longitude,AdmFName1,AdmLName1,AdmEmail1
20652430107938,Active,Madera,Madera Unified,Ezequiel Tafoya Alvarado Academy,26247 Ellis Street,Madera,93638-0813,CA,(559) 675-2070,,www.roadrunnersatwork.com,36.986930,-120.06964,Nicolas,Retana,nicolasretana@hotmail.com
34673480107946,Active,Sacramento,Galt Joint Union Elementary,Lake Canyon Elementary,800 Lake Canyon Avenue,Galt,95632,CA,(209) 744-5200,,www.galt.k12.ca.us/school_sites/lake/index.htm,38.286274,-121.30074,Gina,Fuentes,gfuentes@galt.k12.ca.us
25735930107953,Closed,Modoc,Tulelake Basin Joint Unified,Tulelake Community Day,800 Main Street,Tulelake,96134,CA,,,www.tulelake.k12.ca.us,41.949559,-121.47655,,,
33670580107961,Active,Riverside,Desert Sands Unified,Benjamin Franklin Elementary,77-800 Calle Tampico,La Quinta,92253-3841,CA,(760) 238-9424,,www.dsusd.us,33.678049,-116.30625,Kelly,May,kelly.may@dsusd.us
50755640107979,Active,Stanislaus,Oakdale Joint Unified,Sierra View Elementary,1323 East J Street,Oakdale,95361-8860,CA,(209) 848-4200,,http://sierraview.ojusd.org,37.764489,-120.83311,David,Kindred,dkindred@ojusd.org
15634610107987,Active,Kern,Fairfax Elementary,Fairfax Middle,1500 South Fairfax Road,Bakersfield,93307,CA,(661) 366-4461,107,www.fairfax.k12.ca.us,35.341504,-118.93198,Alice,Pacheco,apacheco@fairfax.k12.ca.us
17101730107995,Active,Lake,Lake County Office of Education,Clearlake Community,6945 Old Highway 53,Clearlake,95422,CA,(707) 995-9523,,www.lake-coe.k12.ca.us,38.932747,-122.62457,Andrew,Goodwin,agoodwin@lakecoe.org
32103220108001,Active,Plumas,Plumas County Office of Education,Plumas County Opportunity,50 Church Street,Quincy,95971,CA,(530) 283-6500,336,www.pcoe.k12.ca.us,39.937167,-120.94418,Bruce,Williams,bwilliams@pcoe.k12.ca.us
19648320108027,Active,Los Angeles,Newhall,Oak Hills Elementary,26730 Old Rock Road,Valencia,91381-0775,CA,(661) 291-4100,,,34.404471,-118.59277,Luis,Gamarra,lgamarra@newhall.k12.ca.us
39686500108035,Active,San Joaquin,Ripon Unified,Park View Elementary,751 Cindy Drive,Ripon,95366,CA,(209) 599-1882,,http://parkview.ca.rse.schoolinsites.com/,37.758652,-121.13217,Mona,Ogden,mogden@sjcoe.net
31750850108050,Active,Placer,Rocklin Unified,Ruhkala Elementary,6530 Turnstone Way,Rocklin,95765,CA,(916) 632-6560,,www.rocklin.k12.ca.us,38.804065,-121.28628,Melody,Thorson,mthorson@rocklin.k12.ca.us
27661420108068,Active,Monterey,Salinas City Elementary,Boronda Meadows,915 Larkin Street,Salinas,93907,CA,(831) 784-5400,77,,36.693356,-121.66689,Robert,Greenlee,rgreenle@salinascity.k12.ca.us
31750850108084,Active,Placer,Rocklin Unified,Whitney High,701 Wildcat Boulevard,Rocklin,95765,CA,(916) 632-6500,,www.rocklin.k12.ca.us,38.834318,-121.28903,Debra,Hawkins,dhawkins@rocklin.k12.ca.us
10622650108092,Active,Fresno,Kings Canyon Joint Unified,Orange Cove High,1700 Anchor Avenue,Orange Cove,93646,CA,(559) 626-5900,,,36.617651,-119.32278,Roberto,Gutierrez,gutierrez-r@kcusd.com
10621660108100,Active,Fresno,Fresno Unified,Molly S. Bakman Elementary,588 North Helm,Fresno,93727,CA,(559) 253-6610,,,36.751945,-119.72258,Melissa,Jones,melissa.jones@fresnounified.org
10621660108118,Active,Fresno,Fresno Unified,Akira Yokomi Elementary,2323 East McKenzie,Fresno,93701,CA,(559) 457-6140,,,36.746872,-119.78349,Bruce,Thele,bruce.thele@fresnounified.org
43694190108126,Active,Santa Clara,Cupertino Union,Sam H. Lawson Middle,10401 Vista Drive,Cupertino,95014,CA,(408) 255-7500,,,37.328410,-122.02674,Jeff,Bowman,bowman_jeff@cusdk8.org
33671240108134,Active,Riverside,Moreno Valley Unified,La Jolla Elementary,14745 Willowgrove Place,Moreno Valley,92555-5746,CA,(951) 571-4740,,http://lajollapatriots.org,33.906435,-117.18072,Wade,Hamilton,whamilton@mvusd.net
39686760108159,Active,San Joaquin,Stockton Unified,Cesar Chavez High,2929 Windflower Lane,Stockton,95212-2732,CA,(209) 933-7480,,www.stockton.k12.ca.us,38.011830,-121.26660,William,Nelson,wnelson@stockton.k12.ca.us
43693690108167,Active,Santa Clara,Alum Rock Union Elementary,Adelante Dual Language Academy,2999 Ridgemont Drive,San Jose,95127,CA,(408) 928-1900,,,37.344542,-121.81269,Sandra,Garcia,sandra.garcia@arusd.org
50757390108175,Active,Stanislaus,Turlock Unified,Sandra Tovar Medeiros Elementary,651 West Springer Drive,Turlock,95382,CA,(209) 668-9600,,,37.532796,-120.85622,Jennifer,Yacoub,jyacoub@turlock.k12.ca.us
34765050108183,Closed,Sacramento,Twin Rivers Unified,Nova Community Day,2035 North Avenue,Sacramento,95838,CA,,,,38.640027,-121.41888,,,
36677100108191,Active,San Bernardino,Fontana Unified,Summit High,15551 Summit Avenue,Fontana,92336-4605,CA,(909) 357-5950,,www.summithigh.net,34.150388,-117.46537,Raul,Hernanez,hernra@fusd.net
39685850108209,Active,San Joaquin,Lodi Unified,Ellerth E. Larson Elementary,2375 Giannoni Way,Lodi,95242,CA,(209) 331-8391,,,38.103034,-121.30314,Brandon,Krueger,bkrueger@lodiusd.net
39685850108225,Active,San Joaquin,Lodi Unified,Ronald E. McNair High,9550 Ronald East McNair Way,Stockton,95210,CA,(209) 953-9245,,www.lodiusd.net,38.039564,-121.29987,James,Davis,jdavis@lodiusd.net
09619780108258,Active,El Dorado,Rescue Union Elementary,Lakeview Elementary,3371 Brittany Way,El Dorado Hills,95762,CA,(916) 941-2600,,www.mylakevieweagles.com,38.698914,-121.09423,Judy,Chance,jchance@rescueusd.org
48705730109744,Closed,Solano,Vacaville Unified,Vacaville Community Day Prep,129 Elm Street,Vacaville,95688,CA,,,www.vacavilleusd.org,38.352948,-121.99043,,,
37683380108266,Active,San Diego,San Diego Unified,Golden Hill K-8,1240 33rd Street,San Diego,92102,CA,(619) 236-5600,,www.sandi.net/goldenhill,32.718755,-117.12338,Juan,Romo,jromo@sandi.net
37683380108282,Active,San Diego,San Diego Unified,Cherokee Point Elementary,3735 38th Street,San Diego,92105,CA,(619) 641-3400,,new.sandi.net/schools/cherokeepoint,32.747183,-117.11186,Godwin,Higa,ghiga@sandi.net
37683380108290,Active,San Diego,San Diego Unified,Ibarra Elementary,4877 Orange Avenue,San Diego,92115,CA,(619) 641-5400,,,32.753050,-117.08953,Susie,Sovereign,ssovereign@sandi.net
43104390108308,Closed,Santa Clara,Santa Clara County Office of Education,Pathfinder High,370-B South King Road,San Jose,95116,CA,,,,,,,,
29664150108316,Closed,Nevada,Twin Ridges Elementary,Sierra Montessori,18847 Oak Tree Road,Nevada City,95959,CA,,,www.tresd.k12.ca.us,,,,,
07618040108324,Active,Contra Costa,San Ramon Valley Unified,Windemere Ranch Middle,11611 East Branch Parkway,San Ramon,94582,CA,(925) 479-7400,,www.wrms.srvusd.net,37.750046,-121.89630,David,Bolin,dbolin@srvusd.net
37682960108332,Active,San Diego,Poway Unified,Oak Valley Middle,16055 Winecreek Road,San Diego,92127-3719,CA,(858) 487-2939,,www.powayusd.com/pusdovms,32.999224,-117.10978,Casey,Currigan,ccurrigan@powayusd.com
17640550108340,Active,Lake,Middletown Unified,Lake County International Charter,15850 Armstrong Street,Middletown,95461,CA,(707) 987-3063,,www.lcics.org,38.751234,-122.61413,Gwendolyn,Maupin-Ahern,gwendolyn@lcics.org
39754990108357,Active,San Joaquin,Tracy Joint Unified,George Kelly Elementary,535 Mabel Josephine Drive,Tracy,95377-6645,CA,(209) 830-3390,,www.tracy.k12.ca.us/sites/kes,37.724085,-121.46367,Jeanine,Wilson,jeanine.wilson@tusd.net
30666700108365,Active,Orange,Santa Ana Unified,Segerstrom High,2301 West MacArthur Boulevard,Santa Ana,92704,CA,(714) 241-5000,,,33.700072,-117.89828,Duncan,McCulloch,duncan.mccullock@sausd.us
30666700108373,Active,Orange,Santa Ana Unified,Manuel Esqueda Elementary,2240 South Main Street,Santa Ana,92707,CA,(714) 431-1500,,,33.716535,-117.87026,Manuel,Fuentes,manuel.fuentes@sausd.us
19647740108381,Active,Los Angeles,Lynwood Unified,Thurgood Marshall Elementary,3593 Martin Luther King Boulevard,Lynwood,90262,CA,(310) 886-5900,,http://marshall-lynwoodusd-ca.schoolloop.com/,33.933096,-118.20434,Shanda,Smoot,shanda.l.smoot@lynwood.k12.ca.us
19647740108399,Active,Los Angeles,Lynwood Unified,Cesar Chavez Middle,3898 Abbott Road,Lynwood,90262,CA,(310) 886-7300,,www.chavezms.lynwoodusd.org/,33.935547,-118.20365,Larry,Reed,larry.r.reed@lynwood.k12.ca.us
19642460108407,Active,Los Angeles,Antelope Valley Union High,Eastside High,3200 East Avenue J-8,Lancaster,93535-5827,CA,(661) 946-3800,,www.eastsidehigh.org,34.682531,-118.07325,Kristen,Tepper,ktepper@avhsd.org
34765050108415,Active,Sacramento,Twin Rivers Unified,Heritage Peak Charter,6450 20th Street,Rio Linda,95673,CA,(866) 992-9033,,www.pacificcharters.org,38.660198,-121.38058,Paul,Keefer,pkeefer@heritagepeak.org
33672310108472,Closed,Riverside,Romoland Elementary,Boulder Ridge,27327 Junipero Road,Romoland,92585,CA,,,www.romoland.k12.ca.us,,,,,
34673140108753,Active,Sacramento,Elk Grove Unified,Pleasant Grove High,9531 Bond Road,Elk Grove,95624,CA,(916) 686-0230,,,38.427310,-121.34220,Hank,Meyer,hmeyer@egusd.net
31667610108829,Closed,Placer,Ackerman Charter,Bowman Charter,13777 Bowman Road,Auburn,95603,CA,,,,,,,,
36750770108423,Active,San Bernardino,Apple Valley Unified,Vanguard Preparatory,12951 Mesquite Road,Apple Valley,92308,CA,(760) 961-1066,,,34.487138,-117.16385,Brian,Goodrow,brian_goodrow@avusd.org
36679180108431,Active,San Bernardino,Victor Elementary,Galileo Academy 101,17000 Silica Drive,Victorville,92395,CA,(760) 241-1753,,www.vesd.net,34.478243,-117.29240,Anita,Campbell,acampbell@vesd.net
50710680108456,Active,Stanislaus,Denair Unified,Oasis Community Day,3431 Lester Road,Denair,95316,CA,(209) 632-9911,4202,www.dusd.k12.ca.us/ocds,37.523897,-120.80313,Aaron,Delworth,adelworth@dusd.k12.ca.us
33670580108464,Active,Riverside,Desert Sands Unified,Carrillo Ranch Elementary,43-775 Madison Street,Indio,92201,CA,(760) 238-9700,,www.dsusd.us,33.730359,-116.25186,John,Waybrant,john.waybrant@dsusd.us
33751920108480,Active,Riverside,Temecula Valley Unified,Crowne Hill Elementary,33535 Old Kent Road,Temecula,92592,CA,(951) 294-6370,,,33.497991,-117.07644,Karen,Johnson,kjohnson@tvusd.k12.ca.us
33751920108498,Active,Riverside,Temecula Valley Unified,Susan La Vorgna Elementary,31777 Algarve Avenue,Winchester,92596,CA,(951) 294-6385,,,33.605276,-117.10510,Jennifer,Hammerton,jhammerton@tvusd.k12.ca.us
33751920108506,Active,Riverside,Temecula Valley Unified,Tony Tobin Elementary,45200 Morgan Hill Drive,Temecula,92592,CA,(951) 294-6355,,,33.475876,-117.06580,Michael,McTasney,mmctasney@tvusd.k12.ca.us
31669510108514,Active,Placer,Western Placer Unified,Foskett Ranch Elementary,1561 Joiner Parkway,Lincoln,95648-2969,CA,(916) 434-5255,,www.wpusd.k12.ca.us,38.905228,-121.31876,Kelly,Castillo,kcastillo@wpusd.k12.ca.us
40688250108522,Active,San Luis Obispo,San Miguel Joint Union,Cappy Culver Elementary,11011 Heritage Ranch Loop Road,Paso Robles,93446,CA,(805) 227-1040,,www.sanmiguelschools.org,35.743254,-120.87772,Curt,Dubost,cdudost@sanmiguelschools.org
33752000108530,Active,Riverside,Murrieta Valley Unified,Antelope Hills Elementary,36105 Murrieta Oaks Avenue,Murrieta,92562,CA,(951) 445-4110,,www.murrieta.k12.ca.us/antelope,33.591012,-117.18665,Preston,Fairchild,pfairchild@murrieta.k12.ca.us
37683380108548,Active,San Diego,San Diego Unified,Iftin Charter,5465 El Cajon Boulevard,San Diego,92115-3620,CA,(619) 265-2411,,www.iftincharter.org,32.757961,-117.07814,Ali,Hori,hori@iftincharter.org
10621660108555,Active,Fresno,Fresno Unified,Design Science Early College High,2004 East Cambridge Avenue,Fresno,93703,CA,(559) 248-7353,,,36.769525,-119.78712,Roy,Exum,roy.exum@fresnounified.org
37679910108563,Active,San Diego,Cajon Valley Union,EJE Elementary Academy Charter,851 South Johnson Avenue,El Cajon,92020,CA,(619) 401-4150,,www.ejeacademies.org,32.780353,-116.96007,Delia,Pacheco,delia.pacheco@ejeacademies.org
01750930108571,Closed,Alameda,Dublin Unified,Eleanor Murray Fallon,3601 Kohnen Way,Dublin,94568,CA,,,www.dublinusd.org,37.714869,-121.86420,,,
15633390108589,Active,Kern,Beardsley Elementary,San Lauren Elementary,5210 Victor Street,Bakersfield,93308,CA,(661) 393-5511,101,www.beardsleyschool.org,35.407272,-119.06209,Terri,Chamberlin,techamberlin@beardsley.k12.ca.us
19649980108597,Active,Los Angeles,Saugus Union,Tesoro del Valle Elementary,29171 North Bernardo Way,Valencia,91354,CA,(661) 294-5380,,,34.468300,-118.55800,Isa,De Armas,idearmas@saugususd.org
28662660108605,Active,Napa,Napa Valley Unified,Stone Bridge,1680 Los Carneros Way,Napa,94558,CA,(707) 252-5522,,www.stonebridgeschool.org,38.340100,-122.32302,Bill,Bindewald,billb@stonebridgeschool.org
39685930108613,Active,San Joaquin,Manteca Unified,Veritas Elementary,1600 Pagola Street,Manteca,95337,CA,(209) 858-7390,,www.mantecausd.net,37.778580,-121.23068,Tracie,Crawford,tcrawford@musd.net
34739730108621,Active,Sacramento,Center Joint Unified,Wilson C. Riles Middle,4747 PFE Road,Roseville,95747,CA,(916) 787-8100,,www.centerusd.k12.ca.us,38.727809,-121.36798,Joyce,Frisch,joyce@centerusd.org
33671160108639,Active,Riverside,Menifee Union Elementary,Oak Meadows Elementary,28600 Poinsettia Street,Murrieta,92563-7429,CA,(951) 246-4210,,www.menifeeusd.org,33.629994,-117.15663,Manuel,Valdes,mvaldes@menifeeusd.org
42104210108654,Closed,Santa Barbara,Santa Barbara County Office of Education,Summit High,430 E Gutierrez St,Santa Barbara,93101-1709,CA,,,www.sbceo.org,34.423070,-119.69977,,,
37680230108662,Active,San Diego,Chula Vista Elementary,Veterans Elementary,1550 Magdalena Avenue,Chula Vista,91913,CA,(619) 216-1226,,www.cvesd.org/veterans,32.624336,-116.97763,Froylan,Villanueva,froylan.villanueva@cvesd.org
12628100108688,Active,Humboldt,Fortuna Union High,Academy of the Redwoods,7351 Tompkins Hill Road,Eureka,95501,CA,(707) 476-4203,,www.edline.net/pages/academy_of_the_redwoods_hs,40.698219,-124.19641,Danielle,Carmesin,dcarmesin@fuhsdistrict.org
43694500108696,Active,Santa Clara,Franklin-McKinley Elementary,Ramblewood Elementary,1351 Lightland Road,San Jose,95121,CA,(408) 283-6275,,,37.295120,-121.81202,Tara,Bell,tara.bell@fmsd.org
30664640108704,Active,Orange,Capistrano Unified,Oso Grande Elementary,30251 Sienna Parkway,Ladera Ranch,92694-1459,CA,(949) 234-5966,,www.capousd.org,33.545675,-117.64017,Jayne,Martin,jmartin@capousd.org
48766610108712,Closed,Solano,SBE - Dixon Montessori Charter,Dixon Montessori Charter,355 North Almond Street,Dixon,95620,CA,,,,38.447981,-121.83183,,,
34673140108720,Active,Sacramento,Elk Grove Unified,Arnold Adreani Elementary,9927 Wildhawk West Drive,Sacramento,95829,CA,(916) 525-0630,,,38.471386,-121.32288,Leanne,Teuber,lteuber@egusd.net
34673140108738,Active,Sacramento,Elk Grove Unified,Helen Carr Castello Elementary,9850 Fire Poppy Drive,Elk Grove,95757,CA,(916) 686-1725,,,38.401646,-121.44079,Ilesha,Graham,igraham@egusd.net
34673140108746,Active,Sacramento,Elk Grove Unified,Katherine L. Albiani Middle,9140 Bradshaw Road,Elk Grove,95624-5055,CA,(916) 686-5210,,,38.425439,-121.33707,Melanie,Dopson,mdopson@egusd.net
50712900108761,Active,Stanislaus,Sylvan Union Elementary,Daniel J. Savage Middle,1900 Maid Mariane Lane,Modesto,95355,CA,(209) 552-3300,,,37.670818,-120.93024,Mitch,Wood,mwood@sylvan.k12.ca.us
19648730108779,Active,Los Angeles,Paramount Unified,Howard Tanner,7210 Rosecrans Avenue,Paramount,90723,CA,(562) 602-8060,,,33.903118,-118.17282,Patricia,Brent-Sanco,pbrent@paramount.k12.ca.us
37683380108787,Active,San Diego,San Diego Unified,High Tech High Media Arts,"2230 Truxtun Road, Third Floor",San Diego,92106-6039,CA,(619) 398-8620,,www.hightechhigh.org,32.734754,-117.21973,Robert,Kuhl,rkuhl@hightechhigh.org
34765050108795,Active,Sacramento,Twin Rivers Unified,Creative Connections Arts Academy,7201 Arutas Drive,North Highlands,95660,CA,(916) 566-1870,,www.twinriversusd.org,38.699909,-121.36948,Elaine,Douglas,elaine.douglas@twinriversusd.org
01612590108803,Active,Alameda,Oakland Unified,Aspire Millsmont Academy,3200 62nd Avenue,Oakland,94605-1614,CA,(510) 638-9445,,www.aspirepublicschools.org,37.774309,-122.18236,Jessica,Chacon,delphine.sherman@aspirepublicschools.org
49709200108811,Active,Sonoma,Santa Rosa High,Abraxis Charter,1207 Cleveland Avenue,Santa Rosa,95401-4729,CA,(707) 539-2897,,,38.447203,-122.72690,Martin,Wilkes,martin@rhouseinc.org
34765050108837,Active,Sacramento,Twin Rivers Unified,Community Collaborative Charter,5715 Skvarla Avenue,McClellan,95652,CA,(916) 286-5161,,www.gcccharters.org,38.661772,-121.38563,Jon,Campbell,jon.campbell@twinriversusd.org
36678270108845,Closed,San Bernardino,Oro Grande Elementary,Sedona Charter Academy,"16519 Victor Street, Suite 402",Victorville,92395,CA,,,,34.521186,-117.30407,,,
01612590108852,Closed,Alameda,Oakland Unified,California College Preparatory Academy,6200 San Pablo Avenue,Oakland,94608,CA,,,www.aspirepublicschools.org,,,,,
34752830108860,Active,Sacramento,Natomas Unified,Westlake Charter,3800 Del Paso Road,Sacramento,95834,CA,(916) 567-5760,,www.westlakecharter.com,38.655530,-121.55065,Kate,Burwinkel,kburwinkel@westlakecharter.com
19647330108886,Active,Los Angeles,Los Angeles Unified,Gabriella Charter,1435 Logan Street,Los Angeles,90026,CA,(213) 413-5741,,http://gabriellacharterschool.org/,34.079412,-118.25723,Rhonda,Sivaraman,rsivaraman@gabri.org
19647330108894,Active,Los Angeles,Los Angeles Unified,Alliance Judy Ivie Burton Technology Academy High,10101 South Broadway,Los Angeles,90003,CA,(323) 920-6125,,www.heritagecollegeready.org,33.947697,-118.27423,Judy,Burton,jburton@laalliance.org
19647330108910,Active,Los Angeles,Los Angeles Unified,Celerity Nascent Charter,3417 West Jefferson Boulevard,Los Angeles,90018-3235,CA,(310) 486-6620,,www.celerityschools.org,34.025803,-118.33333,Angela,Beck,abeck@celerityschools.org
19647330108928,Active,Los Angeles,Los Angeles Unified,Larchmont Charter,6611 Selma Avenue,Los Angeles,90028,CA,(323) 871-4000,,www.larchmontcharter.org,34.085842,-118.32486,Gene,Straub,gene.straub@larchmontcharter.org
19647330108936,Active,Los Angeles,Los Angeles Unified,Alliance Huntington Park College-Ready Academy High,2071 Saturn Avenue,Huntington Park,90255-3635,CA,(323) 923-1588,,www.laalliance.org,33.977411,-118.23416,Judy,Burton,jburton@laalliance.org
01612590108944,Active,Alameda,Oakland Unified,Lighthouse Community Charter High,444 Hegenberger Road,Oakland,94621-1418,CA,(510) 562-8225,,www.lighthousecharter.org,37.805941,-122.26966,Stephen,Sexton,steve.sexton@lighthousecharter.org
34674390108951,Active,Sacramento,Sacramento City Unified,Arthur A. Benjamin Health Professions High,451 McClatchy Way,Sacramento,95818-2806,CA,(916) 264-3262,,,38.561290,-121.51148,Ann,Curtis,ann-curtis@scusd.edu
37683380108969,Closed,San Diego,San Diego Unified,Children's Conservation Academy,3910 University Avenue,San Diego,92115,CA,,,www.childrensconservation.org,,,,,
10621580108977,Active,Fresno,Fowler Unified,Fowler Academy Community Day (9-12),975 East Adams Avenue,Fowler,93625-2111,CA,(559) 834-6098,,www.fowlerusd.org,36.634539,-119.67399,Jonathan,Farley,jfarley@fowlerusd.org
10755980108985,Closed,Fresno,Caruthers Unified,MARC Community Day,2580 West Tahoe Avenue,Caruthers,93609,CA,,,www.caruthers.k12.ca.us,36.538192,-119.83842,,,
10767780108993,Active,Fresno,Washington Unified,Easton Community Day,5865 South Clara Avenue,Fresno,93706,CA,(559) 485-8805,599,,,,Glen,Freeman,gfreeman@wusd.ws
